,country,language,gender,hasAndroidApp,hasIosApp,daysSinceLastLogin,productsListed,productsSold,productsPassRate,productsWished,productsBought,socialProductsLiked,socialNbFollowers,socialNbFollows,OS
11571,Suède,en,F,False,True,527,0,0,0.0,0,0,27,3,8,iOS
11572,France,fr,F,False,True,24,1,5,80.0,0,0,42,28,9,iOS
11574,Suède,en,F,False,False,296,0,0,0.0,0,1,0,4,8,Browser
11578,Royaume-Uni,en,M,False,True,391,0,0,0.0,0,0,1,3,8,iOS
11579,Danemark,en,F,False,True,118,0,0,0.0,0,0,5,4,8,iOS
11597,Royaume-Uni,en,F,False,True,662,0,1,0.0,0,0,0,4,8,iOS
11598,Royaume-Uni,en,F,False,False,15,4,1,0.0,0,0,1,5,8,Browser
11606,France,fr,F,False,True,709,0,0,0.0,0,0,1,3,8,iOS
11607,Allemagne,de,M,False,False,709,0,0,0.0,2,0,0,3,8,Browser
11618,Italie,it,M,False,True,659,1,0,0.0,0,0,0,3,8,iOS
11621,Italie,it,F,False,False,29,18,18,84.0,0,0,0,4,8,Browser
11629,France,fr,F,False,False,28,13,11,100.0,0,0,0,14,8,Browser
11631,Finlande,en,F,False,False,177,0,0,0.0,1,0,0,3,8,Browser
11634,France,fr,F,False,False,21,0,0,0.0,0,0,2,3,8,Browser
11636,Malte,it,F,False,True,23,0,0,0.0,3,0,2,3,8,iOS
11638,Italie,it,M,False,False,709,0,0,0.0,0,0,1,23,8,Browser
11640,Royaume-Uni,en,M,False,True,639,0,0,0.0,0,0,2,3,8,iOS
11641,France,en,F,False,True,654,0,0,0.0,73,5,1,4,8,iOS
11645,France,fr,F,False,True,411,0,0,0.0,0,0,2,3,8,iOS
11649,Royaume-Uni,en,F,False,True,709,0,0,0.0,0,0,32,4,8,iOS
11653,Australie,en,F,False,False,709,0,0,0.0,2,0,0,3,8,Browser
11655,Allemagne,de,M,False,True,341,0,0,0.0,0,0,5,3,8,iOS
11661,Allemagne,de,F,False,True,52,0,0,0.0,8,0,0,24,8,iOS
11663,Allemagne,de,M,False,False,709,0,0,0.0,0,1,0,3,8,Browser
11667,Australie,en,F,False,True,56,0,0,0.0,33,4,2,3,8,iOS
11668,Espagne,es,M,False,True,420,0,0,0.0,1,1,2,32,10,iOS
11673,France,fr,F,False,True,23,0,1,0.0,1,0,9,5,10,iOS
11676,Italie,it,F,False,True,244,0,0,0.0,0,0,1,3,8,iOS
11679,Allemagne,de,F,False,False,659,0,0,0.0,2,0,4,3,8,Browser
11680,Danemark,en,F,False,False,90,0,0,0.0,6,0,0,3,8,Browser
11684,Royaume-Uni,en,F,False,True,14,6,6,85.0,29,14,51,6,8,iOS
11688,Danemark,en,M,False,True,200,0,0,0.0,1,0,5,3,8,iOS
11691,Pays-Bas,en,M,False,False,671,0,0,0.0,208,1,0,6,8,Browser
11710,Italie,it,M,False,False,295,0,12,91.0,0,0,0,7,8,Browser
11712,France,fr,F,False,True,709,0,0,0.0,0,0,2,3,9,iOS
11713,Irlande,en,M,False,False,476,0,0,0.0,1,0,4,3,8,Browser
11715,Italie,it,F,False,True,12,3,11,100.0,0,0,1,15,8,iOS
11719,Australie,en,F,False,False,702,0,0,0.0,0,1,0,6,8,Browser
11720,Pays-Bas,en,F,False,True,457,0,0,0.0,1,0,2,3,8,iOS
11723,Hongrie,en,F,False,False,709,0,0,0.0,1,0,0,3,8,Browser
11733,Allemagne,de,F,False,False,709,0,0,0.0,0,0,3,3,8,Browser
11741,France,en,F,False,False,709,0,0,0.0,1,0,0,3,8,Browser
11743,Italie,it,M,False,False,305,0,2,0.0,0,0,0,3,8,Browser
11750,Allemagne,de,F,False,True,66,0,0,0.0,13,0,9,28,8,iOS
11752,France,fr,F,False,True,350,0,0,0.0,0,0,5,3,8,iOS
11754,France,fr,F,False,False,272,0,2,100.0,0,0,0,7,8,Browser
11757,Royaume-Uni,en,F,False,False,15,0,0,0.0,7,1,18,3,8,Browser
11760,Etats-Unis,en,M,True,False,709,0,0,0.0,0,1,0,4,10,Android
11762,Allemagne,en,M,True,False,648,0,0,0.0,0,2,0,3,8,Android
11768,Royaume-Uni,en,F,False,False,164,0,0,0.0,41,19,271,17,66,Browser
11770,Royaume-Uni,en,F,False,False,86,32,55,100.0,0,0,0,52,8,Browser
11772,Suède,en,F,True,False,14,0,0,0.0,16,3,273,4,8,Android
11774,Royaume-Uni,en,F,False,True,27,2,8,100.0,14,2,25,6,8,iOS
11777,Finlande,en,F,False,False,403,0,0,0.0,14,0,2,3,8,Browser
11787,Espagne,es,F,False,False,665,0,0,0.0,0,0,1,3,8,Browser
11796,Royaume-Uni,en,M,False,True,417,0,0,0.0,6,1,3,3,8,iOS
11812,Russie,en,F,False,True,709,0,0,0.0,0,0,1,3,8,iOS
11815,France,fr,F,False,False,332,0,3,100.0,0,0,0,6,8,Browser
11818,Royaume-Uni,en,F,False,True,351,0,0,0.0,68,12,7,8,9,iOS
11825,Royaume-Uni,en,F,False,False,176,0,0,0.0,0,2,1,6,10,Browser
11826,Royaume-Uni,en,F,False,False,368,0,0,0.0,0,0,17,5,12,Browser
11840,Suède,en,F,False,False,12,0,0,0.0,3,0,206,6,9,Browser
11842,Allemagne,de,F,False,False,469,0,0,0.0,0,0,1,3,8,Browser
11843,Royaume-Uni,en,F,False,True,269,0,0,0.0,0,0,5,3,8,iOS
11856,Suède,en,F,False,False,691,0,0,0.0,0,1,0,3,8,Browser
11857,Belgique,fr,F,True,False,703,0,0,0.0,0,0,1,3,8,Android
11865,Allemagne,de,F,False,False,603,1,0,0.0,0,0,0,3,8,Browser
11867,France,fr,M,False,False,465,0,0,0.0,1,1,0,3,8,Browser
11874,Royaume-Uni,en,F,False,True,76,0,0,0.0,0,0,1,3,8,iOS
11875,Allemagne,de,F,False,True,265,0,0,0.0,0,0,11,3,8,iOS
11886,Autriche,en,M,False,True,702,0,0,0.0,0,0,2,3,8,iOS
11889,France,fr,F,False,True,232,0,0,0.0,0,0,3,3,8,iOS
11890,France,fr,M,True,False,23,0,0,0.0,1,0,2,3,9,Android
11892,France,fr,F,False,False,651,0,0,0.0,10,0,0,3,8,Browser
11894,France,fr,F,False,True,29,0,1,0.0,0,0,0,7,8,iOS
11895,France,fr,F,False,True,630,0,0,0.0,0,0,1,3,8,iOS
11896,Royaume-Uni,en,F,False,False,705,0,0,0.0,0,0,5,3,8,Browser
11897,Royaume-Uni,en,M,False,True,11,0,0,0.0,5,2,63,3,12,iOS
11904,Italie,it,F,False,False,418,0,0,0.0,1,0,0,3,11,Browser
11906,Etats-Unis,en,F,False,False,103,0,0,0.0,7,0,13,3,8,Browser
11909,France,fr,F,False,True,190,0,0,0.0,3,0,1,3,9,iOS
11911,France,fr,F,False,True,496,0,0,0.0,0,0,1,3,8,iOS
11921,France,fr,F,False,False,21,0,0,0.0,2,1,5,3,8,Browser
11924,Royaume-Uni,it,F,False,False,706,0,0,0.0,0,0,3,3,8,Browser
11926,Pays-Bas,en,F,False,True,13,0,0,0.0,3,0,3,3,8,iOS
11929,Etats-Unis,en,F,False,False,704,0,0,0.0,6,0,0,3,8,Browser
11938,Etats-Unis,en,M,False,False,11,0,0,0.0,0,0,1,3,8,Browser
11942,France,fr,F,False,True,382,0,0,0.0,1,0,1,3,8,iOS
11945,Etats-Unis,en,F,False,True,34,0,0,0.0,20,0,0,4,8,iOS
11951,Royaume-Uni,en,F,False,False,503,0,0,0.0,5,0,2,4,8,Browser
11953,Royaume-Uni,en,F,False,False,540,0,0,0.0,0,0,1,4,8,Browser
11959,Etats-Unis,en,F,False,True,280,0,0,0.0,0,0,1,4,8,iOS
11961,Italie,it,F,False,False,706,0,0,0.0,1,0,0,4,8,Browser
11962,France,fr,F,False,False,600,0,0,0.0,6,1,1,4,8,Browser
11965,Allemagne,de,F,False,False,24,0,0,0.0,0,0,3,4,8,Browser
11966,Hong Kong,en,F,False,True,59,0,0,0.0,1,0,0,4,8,iOS
11986,Italie,it,F,False,False,17,0,0,0.0,0,5,2,3,8,Browser
11987,Etats-Unis,en,F,False,False,706,0,0,0.0,0,0,1,3,8,Browser
11990,France,fr,M,False,True,172,0,0,0.0,0,1,0,3,8,iOS
11995,Australie,en,F,False,False,706,0,0,0.0,1,0,0,3,8,Browser
12002,Italie,it,F,False,False,21,0,0,0.0,0,0,5,3,8,Browser
12003,Portugal,es,F,False,False,11,0,0,0.0,112,1,216,12,45,Browser
12005,France,fr,F,False,True,42,0,0,0.0,0,0,21,3,8,iOS
12013,Royaume-Uni,en,F,False,False,609,0,0,0.0,1,0,2,3,9,Browser
12016,Espagne,es,M,False,True,418,1,0,0.0,9,0,0,11,12,iOS
12024,France,fr,F,False,False,703,0,0,0.0,0,0,2,3,8,Browser
12031,Hong Kong,en,F,False,True,56,0,0,0.0,3,0,2,3,8,iOS
12043,Irlande,en,F,False,True,504,0,0,0.0,1,0,0,3,8,iOS
12049,Royaume-Uni,en,F,False,False,342,0,0,0.0,1,3,0,4,8,Browser
12058,Etats-Unis,de,F,False,True,14,0,0,0.0,28,2,27,24,9,iOS
12061,Canada,en,F,False,False,171,0,0,0.0,23,0,1,3,8,Browser
12062,Etats-Unis,en,F,False,False,561,0,0,0.0,2,0,0,3,8,Browser
12066,Royaume-Uni,en,F,False,True,298,0,0,0.0,0,0,4,3,8,iOS
12070,Etats-Unis,en,F,False,False,670,0,0,0.0,0,0,3,3,8,Browser
12077,Espagne,es,M,False,False,214,0,0,0.0,8,0,5,3,8,Browser
12093,Espagne,en,F,False,True,17,0,0,0.0,10,0,4,3,8,iOS
12100,Royaume-Uni,en,F,False,False,172,0,0,0.0,0,1,0,3,8,Browser
12103,France,fr,F,True,False,248,0,0,0.0,1,1,6,3,8,Android
12104,Australie,en,F,False,False,279,0,0,0.0,5,0,0,3,8,Browser
12107,Etats-Unis,en,F,False,True,37,1,0,0.0,2,2,11,5,8,iOS
12110,Pays-Bas,en,F,False,True,400,0,0,0.0,0,1,3,3,8,iOS
12113,Royaume-Uni,en,F,False,True,27,0,0,0.0,4,2,16,25,9,iOS
12114,France,fr,M,False,False,148,0,0,0.0,0,1,0,3,8,Browser
12117,Royaume-Uni,en,F,False,False,367,0,0,0.0,0,0,1,3,8,Browser
12128,Espagne,en,F,False,False,11,1,14,91.6,0,0,10,89,61,Browser
12132,Royaume-Uni,en,M,True,False,426,0,0,0.0,5,1,0,3,8,Android
12144,Espagne,es,F,False,False,705,0,0,0.0,0,0,1,3,8,Browser
12159,Etats-Unis,en,F,False,False,289,0,0,0.0,3,0,6,3,8,Browser
12184,Irlande,en,F,False,True,324,0,0,0.0,131,0,0,14,9,iOS
12190,Royaume-Uni,en,F,False,False,33,0,0,0.0,1,0,0,3,8,Browser
12191,Irlande,en,F,False,False,705,0,0,0.0,1,0,0,3,8,Browser
12192,Etats-Unis,en,F,False,False,266,0,0,0.0,1,1,13,4,8,Browser
12195,Pays-Bas,en,F,False,True,291,0,0,0.0,4,1,19,4,8,iOS
12196,Espagne,es,M,False,False,549,0,0,0.0,3,0,20,3,8,Browser
12210,Royaume-Uni,en,M,False,True,24,0,0,0.0,0,0,2,3,8,iOS
12213,Italie,it,M,False,False,324,0,1,0.0,0,1,2,4,8,Browser
12214,Italie,it,F,False,True,205,0,0,0.0,2,0,5,3,8,iOS
12244,Etats-Unis,en,F,False,False,705,0,0,0.0,7,0,0,3,8,Browser
12251,Etats-Unis,en,F,False,True,682,0,0,0.0,0,0,6,3,8,iOS
12255,Royaume-Uni,en,F,False,True,217,0,0,0.0,1,1,2,3,8,iOS
12261,Italie,it,F,False,True,105,0,0,0.0,1,0,14,24,13,iOS
12262,France,fr,F,False,True,127,0,0,0.0,0,0,9,3,8,iOS
12266,Etats-Unis,en,M,False,True,680,0,0,0.0,0,0,1,3,8,iOS
12267,Etats-Unis,en,F,False,False,684,0,0,0.0,0,0,1,3,8,Browser
12276,France,fr,F,False,True,44,0,2,0.0,0,0,0,4,8,iOS
12284,Canada,fr,M,False,True,340,0,0,0.0,0,0,15,3,8,iOS
12293,Royaume-Uni,en,M,False,False,672,0,0,0.0,0,0,1,3,8,Browser
12298,Etats-Unis,en,M,False,False,703,0,0,0.0,0,1,0,3,8,Browser
12325,Hong Kong,en,F,False,True,72,0,0,0.0,1,0,0,3,8,iOS
12341,Espagne,en,F,False,False,113,0,0,0.0,0,0,11,3,8,Browser
12345,France,fr,M,False,False,222,0,0,0.0,0,0,3,3,8,Browser
12346,Espagne,es,F,False,False,11,0,0,0.0,2,0,4,3,8,Browser
12349,Espagne,es,F,False,True,301,0,0,0.0,0,0,3,3,8,iOS
12351,Australie,en,F,False,True,704,0,0,0.0,0,0,1,3,8,iOS
12357,Royaume-Uni,en,F,True,False,568,0,0,0.0,0,0,15,3,8,Android
12358,Etats-Unis,en,M,False,True,684,0,0,0.0,1,0,66,4,8,iOS
12367,France,fr,F,True,False,96,0,0,0.0,0,0,14,3,8,Android
12368,Etats-Unis,en,F,True,False,692,0,0,0.0,1,0,0,3,8,Android
12369,Hong Kong,en,F,False,False,698,0,0,0.0,2,0,0,3,8,Browser
12374,Allemagne,de,M,False,False,695,0,0,0.0,2,1,3,3,10,Browser
12380,Etats-Unis,en,F,False,True,666,0,0,0.0,3,0,0,3,8,iOS
12389,France,fr,M,False,True,89,0,2,0.0,2,5,182,10,12,iOS
12393,Etats-Unis,en,F,False,False,35,0,0,0.0,4,0,11,3,8,Browser
12395,Pays-Bas,en,F,False,False,418,0,0,0.0,0,0,6,5,8,Browser
12397,Royaume-Uni,en,F,True,False,601,0,0,0.0,0,1,0,3,9,Android
12403,Suède,en,F,False,False,30,0,1,0.0,3,3,24,4,8,Browser
12407,Etats-Unis,en,F,False,True,699,0,0,0.0,1,0,0,3,8,iOS
12410,Royaume-Uni,en,M,False,True,643,0,0,0.0,0,1,8,3,8,iOS
12411,Australie,en,F,False,True,503,0,0,0.0,7,0,29,3,8,iOS
12425,Italie,it,M,False,False,705,0,0,0.0,0,0,1,5,8,Browser
12426,Italie,it,M,False,False,15,0,1,0.0,2,1,42,7,12,Browser
12430,Etats-Unis,en,F,False,True,466,0,0,0.0,0,0,13,3,8,iOS
12435,Etats-Unis,en,F,False,False,164,1,0,0.0,1,1,7,6,8,Browser
12447,Etats-Unis,en,F,False,False,204,0,0,0.0,0,1,8,3,12,Browser
12449,Australie,en,F,False,True,30,0,0,0.0,0,0,2,3,8,iOS
12451,Espagne,es,M,False,False,11,0,0,0.0,0,0,2,3,8,Browser
12455,Etats-Unis,en,F,False,False,705,0,0,0.0,1,0,0,3,8,Browser
12456,Etats-Unis,en,F,False,False,705,0,0,0.0,0,0,3,3,8,Browser
12459,Royaume-Uni,en,F,False,False,22,4,5,100.0,12,0,6,24,8,Browser
12465,Portugal,en,F,False,True,563,0,0,0.0,2,0,5,3,8,iOS
12468,Australie,en,M,False,False,622,0,0,0.0,0,1,0,3,8,Browser
12476,Allemagne,fr,M,True,False,11,0,0,0.0,0,5,1,3,9,Android
12488,Etats-Unis,en,F,False,False,172,0,0,0.0,0,2,0,4,8,Browser
12490,Etats-Unis,en,F,False,False,705,0,0,0.0,0,0,1,3,8,Browser
12507,Australie,en,F,False,False,152,1,0,0.0,0,0,0,4,8,Browser
12508,Royaume-Uni,en,F,False,False,475,0,0,0.0,0,0,1,3,8,Browser
12510,Italie,it,M,False,False,535,0,0,0.0,0,1,0,4,8,Browser
12515,Canada,en,F,False,True,553,0,0,0.0,0,0,5,3,8,iOS
12519,Royaume-Uni,en,F,False,False,704,0,0,0.0,0,0,1,3,8,Browser
12521,Etats-Unis,en,F,False,False,590,0,0,0.0,0,0,1,6,9,Browser
12522,Australie,en,F,False,False,450,0,0,0.0,2,0,1,4,9,Browser
12552,Etats-Unis,en,F,False,False,120,0,0,0.0,1,0,5,3,8,Browser
12555,Etats-Unis,en,F,False,False,705,0,0,0.0,0,1,0,3,8,Browser
12556,Etats-Unis,en,F,False,False,96,0,0,0.0,1,0,3,3,9,Browser
12557,Etats-Unis,en,F,False,True,30,0,0,0.0,0,0,9,3,8,iOS
12558,Royaume-Uni,en,F,False,True,507,0,0,0.0,0,0,3,3,8,iOS
12562,Etats-Unis,en,M,False,False,11,0,0,0.0,4,0,6,3,8,Browser
12567,Etats-Unis,en,F,False,False,614,0,0,0.0,2,0,0,3,8,Browser
12570,Etats-Unis,en,F,False,True,593,0,0,0.0,1,1,8,4,9,iOS
12577,Etats-Unis,en,M,True,False,704,0,0,0.0,0,0,4,3,8,Android
12579,Etats-Unis,en,F,False,True,153,0,2,100.0,0,0,19,6,8,iOS
12580,Etats-Unis,en,F,False,False,329,0,0,0.0,16,0,0,3,8,Browser
12592,Etats-Unis,en,F,False,False,325,0,0,0.0,0,1,0,5,8,Browser
12607,Hong Kong,en,F,False,False,705,0,0,0.0,1,0,0,3,8,Browser
12625,Canada,en,F,False,False,703,0,0,0.0,0,1,0,5,8,Browser
12628,Etats-Unis,en,F,False,True,685,0,0,0.0,2,0,0,3,8,iOS
12634,Canada,en,M,False,True,22,0,0,0.0,4,6,147,6,9,iOS
12635,Etats-Unis,en,F,False,True,650,0,1,0.0,0,0,0,4,8,iOS
12637,Etats-Unis,en,F,False,False,705,0,0,0.0,1,0,0,3,8,Browser
12643,Suisse,fr,F,True,False,695,0,0,0.0,0,0,2,3,8,Android
12655,Etats-Unis,en,M,False,True,705,0,0,0.0,0,0,1,3,8,iOS
12660,Australie,en,F,False,False,18,0,0,0.0,0,2,3,4,8,Browser
12683,Australie,en,F,False,False,705,0,0,0.0,0,0,14,4,8,Browser
12685,Pays-Bas,en,F,False,False,15,0,0,0.0,0,0,95,4,8,Browser
12686,Espagne,es,F,False,True,624,0,0,0.0,0,0,24,3,8,iOS
12692,Etats-Unis,en,F,False,True,12,0,0,0.0,578,7,5,6,8,iOS
12702,Etats-Unis,en,F,False,False,654,0,0,0.0,0,0,9,3,8,Browser
12703,Etats-Unis,en,F,False,True,705,0,0,0.0,0,0,2,3,8,iOS
12706,Espagne,es,F,False,True,109,0,0,0.0,95,0,90,8,9,iOS
12718,Canada,en,M,True,False,297,0,0,0.0,2,0,0,3,8,Android
12740,Danemark,en,F,False,False,407,0,0,0.0,0,0,1,3,8,Browser
12741,Hong Kong,en,M,False,True,274,0,0,0.0,0,0,3,3,9,iOS
12743,Australie,en,M,False,True,242,0,0,0.0,0,0,1,3,8,iOS
12758,Etats-Unis,en,F,False,False,694,0,0,0.0,3,1,0,4,8,Browser
12762,Allemagne,de,F,False,True,234,0,0,0.0,0,0,3,3,8,iOS
12763,Etats-Unis,en,F,False,False,196,0,0,0.0,1,0,5,3,8,Browser
12766,Etats-Unis,en,F,False,False,351,0,0,0.0,66,3,142,5,8,Browser
12769,Chine,en,F,False,True,328,0,0,0.0,0,0,1,3,8,iOS
12774,Etats-Unis,en,M,False,True,26,0,0,0.0,0,1,1,3,8,iOS
12775,Etats-Unis,en,F,False,True,656,0,0,0.0,0,1,1,4,8,iOS
12799,Etats-Unis,en,F,False,False,705,0,0,0.0,0,0,1,3,8,Browser
12804,Royaume-Uni,en,M,False,True,509,0,0,0.0,0,0,14,5,10,iOS
12808,France,fr,F,False,False,16,0,0,0.0,0,0,16,3,8,Browser
12809,Etats-Unis,en,F,True,True,326,0,0,0.0,2,0,2,6,8,Both Apps
12814,Lettonie,en,F,False,True,42,0,0,0.0,3,0,21,7,10,iOS
12837,Espagne,es,F,False,False,26,0,0,0.0,3,2,0,4,9,Browser
12846,Australie,en,F,False,False,494,0,0,0.0,0,0,2,3,8,Browser
12847,Belgique,fr,F,False,False,604,0,0,0.0,0,0,1,3,8,Browser
12854,Etats-Unis,en,F,False,False,705,0,0,0.0,0,0,2,3,8,Browser
12856,France,fr,F,False,False,697,0,0,0.0,0,0,5,4,10,Browser
12863,Belgique,fr,F,False,False,705,0,0,0.0,0,0,1,3,8,Browser
12866,Canada,en,M,False,False,705,0,0,0.0,0,0,3,3,8,Browser
12869,France,fr,F,False,True,215,0,0,0.0,2,0,3,3,8,iOS
12870,Etats-Unis,en,F,False,False,705,0,0,0.0,0,0,5,3,8,Browser
12872,Etats-Unis,en,F,False,False,56,0,0,0.0,0,0,4,3,8,Browser
12873,France,fr,M,False,True,611,0,0,0.0,0,0,14,3,8,iOS
12882,France,fr,F,False,False,705,0,0,0.0,1,0,0,3,8,Browser
12889,Espagne,es,F,False,True,58,0,0,0.0,8,0,26,14,8,iOS
12894,Singapour,en,F,False,False,29,0,0,0.0,8,1,1,3,8,Browser
12906,Bangladesh,en,F,False,False,705,0,0,0.0,0,0,1,3,8,Browser
12910,Etats-Unis,en,F,False,False,705,0,0,0.0,0,0,1,3,8,Browser
12928,Royaume-Uni,en,M,False,True,689,0,1,0.0,0,0,0,6,8,iOS
12936,Allemagne,de,F,False,True,507,0,0,0.0,3,0,0,3,8,iOS
12948,Etats-Unis,en,M,False,False,12,1,0,0.0,1,5,11,7,10,Browser
12951,Etats-Unis,en,M,False,False,351,0,0,0.0,1,0,0,3,8,Browser
12954,Australie,en,M,False,True,700,0,0,0.0,1,0,0,3,8,iOS
12964,Etats-Unis,en,F,False,False,705,0,0,0.0,1,0,0,3,8,Browser
12970,Etats-Unis,en,F,False,False,705,0,0,0.0,1,0,0,3,8,Browser
12971,Italie,it,F,False,True,705,0,0,0.0,0,0,3,3,8,iOS
12974,Etats-Unis,en,F,False,False,577,0,0,0.0,1,0,2,3,8,Browser
12975,France,fr,F,False,True,15,8,13,90.9,0,0,1,12,8,iOS
12976,Danemark,en,F,False,False,705,0,0,0.0,0,0,1,3,8,Browser
12988,Allemagne,de,F,False,True,12,7,6,100.0,0,4,125,19,8,iOS
12994,Allemagne,de,M,False,False,28,0,0,0.0,1,0,1,3,8,Browser
12999,Suède,en,M,False,False,319,0,0,0.0,0,1,1,3,8,Browser
13000,Etats-Unis,en,F,False,False,355,0,0,0.0,1,0,0,3,8,Browser
13011,Allemagne,de,M,False,True,595,0,0,0.0,0,0,7,3,8,iOS
13012,Australie,en,F,False,True,35,0,0,0.0,0,0,4,3,8,iOS
13019,Etats-Unis,en,M,False,False,219,0,0,0.0,4,0,37,3,8,Browser
13021,Slovaquie,en,F,True,False,616,0,0,0.0,1,0,10,15,8,Android
13023,Etats-Unis,en,F,False,True,265,6,5,100.0,1,0,5,24,9,iOS
13028,Italie,it,F,False,True,394,0,0,0.0,5,0,7,3,8,iOS
13033,Allemagne,de,M,False,True,614,0,0,0.0,0,0,4,3,8,iOS
13034,Royaume-Uni,en,F,False,True,15,0,0,0.0,0,0,33,3,8,iOS
13037,Etats-Unis,en,F,False,False,287,0,0,0.0,2,0,2,3,8,Browser
13038,Etats-Unis,en,F,False,False,418,0,0,0.0,0,0,1,3,8,Browser
13042,Etats-Unis,en,F,False,False,374,0,0,0.0,0,2,0,4,8,Browser
13047,Italie,en,F,False,False,351,0,0,0.0,0,1,0,3,8,Browser
13049,Italie,it,F,False,False,15,0,0,0.0,1,1,0,17,8,Browser
13051,Danemark,en,F,False,False,13,0,0,0.0,0,0,18,3,8,Browser
13060,Royaume-Uni,en,F,False,False,360,0,0,0.0,8,0,0,3,8,Browser
13064,Australie,en,F,False,False,705,0,0,0.0,0,0,1,3,8,Browser
13066,Allemagne,de,F,False,False,705,0,0,0.0,0,0,1,3,8,Browser
13079,Royaume-Uni,en,F,False,True,12,0,0,0.0,0,0,2,3,9,iOS
13083,Royaume-Uni,en,F,False,False,341,0,0,0.0,0,0,1,3,8,Browser
13087,France,fr,M,False,True,239,0,0,0.0,0,0,14,3,9,iOS
13090,Allemagne,de,F,False,False,643,0,0,0.0,0,4,0,7,10,Browser
13093,Italie,it,F,False,False,705,0,0,0.0,1,0,0,3,8,Browser
13094,Royaume-Uni,en,F,False,False,705,0,0,0.0,0,0,1,3,8,Browser
13103,Royaume-Uni,en,F,False,False,233,0,0,0.0,0,0,2,3,8,Browser
13106,Etats-Unis,en,F,False,False,705,0,0,0.0,1,0,0,3,8,Browser
13110,Autriche,de,M,False,False,524,0,1,0.0,23,2,3,5,8,Browser
13112,Royaume-Uni,en,M,False,False,705,0,0,0.0,0,0,1,3,8,Browser
13115,Allemagne,de,F,False,False,696,0,0,0.0,2,0,3,3,8,Browser
13117,Etats-Unis,en,M,False,False,379,0,0,0.0,0,1,0,4,8,Browser
13121,Espagne,es,F,False,False,537,0,0,0.0,0,1,0,3,8,Browser
13130,France,en,F,False,True,473,0,0,0.0,1,0,144,9,8,iOS
13132,Etats-Unis,en,F,False,False,705,0,0,0.0,0,0,1,5,8,Browser
13134,Singapour,en,M,False,True,56,0,0,0.0,2,36,2,10,8,iOS
13135,Etats-Unis,en,F,False,False,385,0,0,0.0,1,0,0,3,8,Browser
13136,Italie,it,F,False,True,46,2,0,0.0,3,0,2,9,13,iOS
13148,Espagne,es,F,False,True,537,0,0,0.0,0,0,1,3,8,iOS
13149,Danemark,en,F,False,False,16,0,0,0.0,0,0,3,3,8,Browser
13153,Allemagne,de,F,False,True,357,0,0,0.0,2,0,17,3,8,iOS
13154,France,en,F,False,False,705,0,0,0.0,0,0,1,3,8,Browser
13158,Danemark,en,F,False,True,235,0,0,0.0,2,0,28,3,8,iOS
13166,Italie,it,F,False,False,611,0,0,0.0,0,1,1,3,8,Browser
13169,Etats-Unis,en,M,False,True,511,0,0,0.0,0,0,1,3,8,iOS
13170,Espagne,es,F,False,False,705,0,0,0.0,0,0,2,3,8,Browser
13174,France,en,F,False,True,52,0,0,0.0,0,0,1,3,9,iOS
13177,Royaume-Uni,en,M,False,False,701,0,0,0.0,1,0,0,3,9,Browser
13180,Espagne,es,F,False,True,13,1,1,0.0,1,17,1,8,9,iOS
13190,Etats-Unis,en,M,False,False,257,0,0,0.0,0,1,10,4,8,Browser
13191,France,fr,F,False,False,705,0,0,0.0,0,1,0,3,8,Browser
13192,Suisse,en,F,False,False,20,0,0,0.0,0,1,71,3,8,Browser
13194,France,fr,F,False,True,84,0,0,0.0,0,0,3,3,8,iOS
13196,France,fr,F,False,True,250,0,3,100.0,0,0,0,15,8,iOS
13200,Espagne,es,F,False,False,203,0,0,0.0,2,0,1,3,8,Browser
13203,Espagne,es,F,False,False,703,0,0,0.0,1,0,0,3,8,Browser
13208,Etats-Unis,en,F,True,True,47,0,0,0.0,23,17,82,5,8,Both Apps
13223,France,en,F,False,False,30,0,0,0.0,1,1,1,3,8,Browser
13229,Etats-Unis,en,F,False,False,705,0,0,0.0,0,0,2,3,8,Browser
13232,Norvège,en,F,False,True,352,0,0,0.0,0,0,5,4,8,iOS
13237,Italie,it,F,False,True,20,0,0,0.0,12,1,183,3,9,iOS
13240,Suède,en,F,False,True,299,0,0,0.0,1,0,5,3,8,iOS
13241,Italie,it,F,False,False,705,1,0,0.0,0,0,0,3,8,Browser
13251,Royaume-Uni,en,F,False,False,19,0,0,0.0,0,1,1,4,8,Browser
13255,Allemagne,de,F,False,False,705,0,0,0.0,1,0,0,3,8,Browser
13258,Allemagne,de,F,False,False,613,0,0,0.0,0,0,5,3,8,Browser
13262,Malaisie,en,F,True,False,15,2,0,0.0,7,0,83,17,18,Android
13269,Canada,en,F,False,False,705,0,0,0.0,0,0,2,3,8,Browser
13270,Hong Kong,en,M,False,True,181,0,0,0.0,3,0,16,3,9,iOS
13273,France,fr,F,False,True,292,0,0,0.0,0,0,7,3,8,iOS
13275,Espagne,es,F,False,True,223,0,0,0.0,5,5,5,4,8,iOS
13278,Royaume-Uni,en,F,False,False,13,5,0,0.0,2,0,4,4,9,Browser
13288,Lettonie,en,F,False,True,12,21,21,90.0,0,0,3,36,8,iOS
13290,Danemark,en,M,False,True,690,0,0,0.0,0,0,1,3,8,iOS
13292,Irlande,en,F,False,False,705,0,0,0.0,0,0,1,3,8,Browser
13293,Espagne,es,F,False,False,412,0,0,0.0,2,0,3,4,11,Browser
